Sample Rate
100
Channel Index,Channel Name,Scale,Offset
0,Channel 0:,1.000000,-1.000000
1,Channel 1:,1.000000,0.000000
2,Channel 2:,1.000000,0.000000
3,Channel 3:,1.000000,0.000000
4,Channel 4:,1.000000,0.000000
5,Channel 5:,1.000000,0.000000
6,Channel 6:,1.000000,0.000000
7,Channel 7:,1.000000,0.000000
Time(s),Channel 0:,Channel 1:,Channel 2:,Channel 3:,Channel 4:,Channel 5:,Channel 6:,Channel 7:
12.410000,0.386092,1.363879,1.372792,1.366161,1.401351,1.366700,1.362378,1.378019
12.420000,0.383546,1.376607,1.385521,1.366161,1.396259,1.364154,1.362378,1.385657
12.430000,0.386092,1.363879,1.372792,1.366161,1.403897,1.374336,1.362378,1.380565
12.440000,0.386092,1.368970,1.375338,1.366161,1.391167,1.359063,1.362378,1.380565
12.450000,0.388638,1.371516,1.372792,1.366161,1.396259,1.374336,1.362378,1.380565
12.460000,0.381000,1.376607,1.385521,1.358523,1.388621,1.364154,1.359832,1.385657
12.470000,0.386092,1.363879,1.375338,1.363615,1.401351,1.369245,1.357285,1.380565
12.480000,0.393730,1.374062,1.372792,1.361069,1.396259,1.366700,1.367470,1.385657
12.490000,0.386092,1.368970,1.385521,1.371253,1.388621,1.361609,1.359832,1.380565
12.500000,0.386092,1.368970,1.372792,1.361069,1.401351,1.374336,1.359832,1.383111
12.510000,0.386092,1.374062,1.382975,1.366161,1.391167,1.366700,1.362378,1.388204
12.520000,0.383546,1.363879,1.375338,1.366161,1.401351,1.371791,1.359832,1.383111
12.530000,0.386092,1.368970,1.385521,1.371253,1.393713,1.361609,1.362378,1.380565
12.540000,0.391184,1.376607,1.377884,1.361069,1.396259,1.366700,1.364924,1.385657
12.550000,0.383546,1.366425,1.372792,1.366161,1.401351,1.371791,1.359832,1.380565
12.560000,0.378454,1.371516,1.385521,1.371253,1.396259,1.364154,1.362378,1.380565
12.570000,0.386092,1.368970,1.372792,1.361069,1.401351,1.369245,1.362378,1.383111
12.580000,0.383546,1.363879,1.377884,1.366161,1.403897,1.364154,1.354739,1.375473
12.590000,0.383546,1.376607,1.377884,1.363615,1.391167,1.359063,1.362378,1.385657
12.600000,0.383546,1.371516,1.372792,1.358523,1.396259,1.371791,1.362378,1.383111
12.610000,0.386092,1.371516,1.382975,1.371253,1.393713,1.361609,1.362378,1.380565
12.620000,0.391184,1.376607,1.377884,1.361069,1.396259,1.364154,1.364924,1.380565
12.630000,0.383546,1.368970,1.377884,1.368707,1.401351,1.366700,1.357285,1.375473
12.640000,0.381000,1.376607,1.385521,1.363615,1.396259,1.361609,1.359832,1.388204
12.650000,0.386092,1.363879,1.380430,1.366161,1.401351,1.371791,1.354739,1.375473
12.660000,0.386092,1.376607,1.377884,1.366161,1.391167,1.359063,1.364924,1.380565
12.670000,0.383546,1.363879,1.377884,1.368707,1.401351,1.369245,1.354739,1.380565
12.680000,0.383546,1.368970,1.382975,1.373799,1.393713,1.361609,1.362378,1.383111
12.690000,0.381000,1.363879,1.372792,1.366161,1.401351,1.364154,1.359832,1.375473
12.700000,0.386092,1.371516,1.377884,1.361069,1.386075,1.366700,1.362378,1.380565
12.710000,0.386092,1.376607,1.385521,1.361069,1.388621,1.364154,1.362378,1.385657
12.720000,0.386092,1.366425,1.372792,1.373799,1.401351,1.364154,1.357285,1.375473
12.730000,0.386092,1.376607,1.377884,1.358523,1.393713,1.364154,1.367470,1.385657
12.740000,0.378454,1.368970,1.382975,1.366161,1.396259,1.359063,1.354739,1.383111
12.750000,0.386092,1.363879,1.370246,1.366161,1.393713,1.364154,1.359832,1.375473
12.760000,0.383546,1.376607,1.377884,1.361069,1.388621,1.364154,1.362378,1.385657
12.770000,0.383546,1.371516,1.382975,1.363615,1.388621,1.359063,1.362378,1.383111
12.780000,0.386092,1.363879,1.370246,1.363615,1.401351,1.371791,1.362378,1.375473
12.790000,0.388638,1.376607,1.377884,1.363615,1.388621,1.359063,1.364924,1.383111
12.800000,0.378454,1.363879,1.377884,1.371253,1.396259,1.364154,1.352193,1.372927
12.810000,0.391184,1.368970,1.372792,1.358523,1.396259,1.374336,1.359832,1.380565
12.820000,0.386092,1.368970,1.377884,1.366161,1.388621,1.359063,1.362378,1.388204
12.830000,0.378454,1.363879,1.380430,1.366161,1.396259,1.366700,1.354739,1.375473
12.840000,0.391184,1.376607,1.375338,1.361069,1.391167,1.364154,1.367470,1.380565
12.850000,0.381000,1.368970,1.377884,1.371253,1.396259,1.361609,1.357285,1.380565
12.860000,0.383546,1.376607,1.370246,1.358523,1.396259,1.371791,1.359832,1.380565
12.870000,0.391184,1.374062,1.377884,1.361069,1.391167,1.366700,1.359832,1.385657
12.880000,0.391184,1.376607,1.377884,1.361069,1.398805,1.366700,1.364924,1.385657
12.890000,0.386092,1.376607,1.380430,1.366161,1.386075,1.359063,1.364924,1.388204
12.900000,0.378454,1.368970,1.385521,1.371253,1.393713,1.364154,1.352193,1.375473
12.910000,0.386092,1.368970,1.370246,1.358523,1.396259,1.371791,1.359832,1.383111
12.920000,0.383546,1.371516,1.385521,1.373799,1.391167,1.359063,1.362378,1.380565
12.930000,0.381000,1.363879,1.377884,1.373799,1.396259,1.366700,1.354739,1.375473
12.940000,0.386092,1.368970,1.380430,1.366161,1.401351,1.366700,1.354739,1.375473
12.950000,0.391184,1.368970,1.375338,1.366161,1.393713,1.374336,1.359832,1.380565
12.960000,0.386092,1.376607,1.382975,1.366161,1.396259,1.366700,1.362378,1.385657
12.970000,0.383546,1.363879,1.370246,1.366161,1.401351,1.366700,1.359832,1.375473
12.980000,0.391184,1.371516,1.377884,1.358523,1.393713,1.371791,1.364924,1.380565
12.990000,0.386092,1.376607,1.382975,1.361069,1.391167,1.366700,1.359832,1.385657
13.000000,0.383546,1.368970,1.377884,1.371253,1.396259,1.361609,1.354739,1.383111
13.010000,0.383546,1.363879,1.370246,1.366161,1.401351,1.364154,1.362378,1.375473
13.020000,0.388638,1.371516,1.377884,1.366161,1.396259,1.371791,1.367470,1.383111
13.030000,0.391184,1.374062,1.377884,1.363615,1.396259,1.364154,1.370016,1.385657
13.040000,0.383546,1.371516,1.385521,1.371253,1.396259,1.359063,1.362378,1.380565
13.050000,0.386092,1.363879,1.380430,1.363615,1.401351,1.374336,1.362378,1.375473
13.060000,0.381000,1.376607,1.382975,1.366161,1.393713,1.359063,1.362378,1.385657
13.070000,0.381000,1.368970,1.380430,1.366161,1.396259,1.361609,1.357285,1.380565
13.080000,0.391184,1.371516,1.372792,1.366161,1.396259,1.371791,1.367470,1.378019
13.090000,0.378454,1.368970,1.375338,1.373799,1.403897,1.361609,1.352193,1.380565
13.100000,0.386092,1.368970,1.377884,1.358523,1.391167,1.366700,1.364924,1.385657
13.110000,0.386092,1.368970,1.372792,1.361069,1.396259,1.364154,1.359832,1.380565
13.120000,0.381000,1.368970,1.375338,1.373799,1.393713,1.359063,1.354739,1.380565
13.130000,0.383546,1.376607,1.377884,1.361069,1.388621,1.359063,1.364924,1.385657
13.140000,0.386092,1.368970,1.377884,1.366161,1.401351,1.371791,1.359832,1.380565
13.150000,0.388638,1.376607,1.377884,1.361069,1.398805,1.364154,1.367470,1.388204
13.160000,0.383546,1.363879,1.372792,1.366161,1.401351,1.364154,1.362378,1.375473
13.170000,0.375908,1.376607,1.385521,1.366161,1.396259,1.361609,1.357285,1.385657
13.180000,0.391184,1.366425,1.372792,1.363615,1.393713,1.369245,1.367470,1.380565
13.190000,0.386092,1.368970,1.377884,1.373799,1.401351,1.364154,1.354739,1.380565
13.200000,0.386092,1.376607,1.385521,1.366161,1.391167,1.366700,1.359832,1.385657
13.210000,0.383546,1.368970,1.382975,1.371253,1.396259,1.364154,1.362378,1.380565
13.220000,0.386092,1.371516,1.370246,1.361069,1.396259,1.371791,1.359832,1.383111
13.230000,0.381000,1.376607,1.382975,1.366161,1.396259,1.364154,1.359832,1.385657
13.240000,0.386092,1.368970,1.372792,1.366161,1.403897,1.371791,1.359832,1.380565
13.250000,0.388638,1.379153,1.377884,1.366161,1.391167,1.364154,1.364924,1.383111
13.260000,0.383546,1.368970,1.385521,1.371253,1.388621,1.361609,1.359832,1.383111
13.270000,0.383546,1.363879,1.370246,1.366161,1.396259,1.366700,1.362378,1.375473
13.280000,0.386092,1.368970,1.370246,1.361069,1.401351,1.371791,1.362378,1.380565
13.290000,0.388638,1.376607,1.372792,1.358523,1.396259,1.366700,1.367470,1.383111
13.300000,0.381000,1.374062,1.382975,1.366161,1.396259,1.361609,1.357285,1.385657
13.310000,0.383546,1.368970,1.377884,1.371253,1.403897,1.364154,1.359832,1.375473
13.320000,0.386092,1.376607,1.377884,1.361069,1.391167,1.366700,1.367470,1.385657
13.330000,0.383546,1.363879,1.385521,1.371253,1.396259,1.359063,1.362378,1.383111
13.340000,0.383546,1.363879,1.380430,1.371253,1.401351,1.364154,1.354739,1.375473
13.350000,0.386092,1.376607,1.382975,1.366161,1.396259,1.369245,1.362378,1.388204
13.360000,0.381000,1.363879,1.375338,1.371253,1.396259,1.366700,1.354739,1.372927
13.370000,0.381000,1.363879,1.377884,1.366161,1.396259,1.364154,1.354739,1.375473
13.380000,0.386092,1.368970,1.377884,1.363615,1.401351,1.371791,1.359832,1.380565
13.390000,0.386092,1.368970,1.372792,1.358523,1.396259,1.364154,1.364924,1.385657
13.400000,0.383546,1.376607,1.385521,1.366161,1.393713,1.366700,1.362378,1.390750
13.410000,0.378454,1.368970,1.377884,1.371253,1.401351,1.361609,1.354739,1.380565
13.420000,0.383546,1.363879,1.380430,1.366161,1.403897,1.374336,1.359832,1.380565
13.430000,0.386092,1.371516,1.370246,1.361069,1.398805,1.364154,1.359832,1.380565
13.440000,0.386092,1.368970,1.370246,1.366161,1.401351,1.374336,1.359832,1.380565
13.450000,0.383546,1.368970,1.385521,1.366161,1.391167,1.359063,1.362378,1.383111
13.460000,0.388638,1.371516,1.372792,1.358523,1.396259,1.366700,1.359832,1.385657
13.470000,0.383546,1.368970,1.382975,1.363615,1.391167,1.361609,1.362378,1.380565
13.480000,0.381000,1.366425,1.377884,1.366161,1.393713,1.364154,1.354739,1.375473
13.490000,0.378454,1.363879,1.372792,1.368707,1.401351,1.366700,1.352193,1.375473
13.500000,0.386092,1.363879,1.372792,1.366161,1.396259,1.371791,1.367470,1.372927
13.510000,0.391184,1.368970,1.377884,1.361069,1.391167,1.366700,1.367470,1.380565
13.520000,0.375908,1.368970,1.385521,1.366161,1.396259,1.361609,1.359832,1.383111
13.530000,0.386092,1.363879,1.372792,1.366161,1.396259,1.369245,1.359832,1.375473
13.540000,0.383546,1.376607,1.377884,1.361069,1.391167,1.366700,1.362378,1.388204
13.550000,0.383546,1.376607,1.385521,1.366161,1.396259,1.361609,1.357285,1.383111
13.560000,0.388638,1.374062,1.377884,1.361069,1.396259,1.371791,1.364924,1.380565
13.570000,0.386092,1.379153,1.385521,1.355977,1.388621,1.366700,1.359832,1.385657
13.580000,0.381000,1.371516,1.377884,1.371253,1.401351,1.364154,1.362378,1.383111
13.590000,0.388638,1.363879,1.375338,1.366161,1.403897,1.366700,1.359832,1.378019
13.600000,0.393730,1.374062,1.377884,1.366161,1.388621,1.364154,1.364924,1.385657
13.610000,0.386092,1.368970,1.377884,1.371253,1.401351,1.361609,1.354739,1.383111
13.620000,0.386092,1.363879,1.377884,1.371253,1.401351,1.361609,1.362378,1.372927
13.630000,0.391184,1.368970,1.375338,1.361069,1.396259,1.364154,1.367470,1.378019
13.640000,0.383546,1.366425,1.382975,1.373799,1.391167,1.359063,1.362378,1.380565
13.650000,0.388638,1.371516,1.372792,1.363615,1.396259,1.371791,1.364924,1.380565
13.660000,0.383546,1.379153,1.385521,1.366161,1.393713,1.366700,1.362378,1.385657
13.670000,0.378454,1.368970,1.382975,1.371253,1.396259,1.364154,1.362378,1.383111
13.680000,0.378454,1.371516,1.385521,1.371253,1.396259,1.359063,1.362378,1.383111
13.690000,0.383546,1.363879,1.370246,1.366161,1.401351,1.364154,1.362378,1.375473
13.700000,0.391184,1.368970,1.372792,1.366161,1.393713,1.371791,1.367470,1.383111
13.710000,0.386092,1.376607,1.385521,1.366161,1.388621,1.364154,1.359832,1.388204
13.720000,0.381000,1.376607,1.382975,1.366161,1.396259,1.359063,1.359832,1.388204
13.730000,0.386092,1.368970,1.382975,1.371253,1.396259,1.361609,1.359832,1.383111
13.740000,0.383546,1.366425,1.380430,1.366161,1.401351,1.371791,1.354739,1.380565
13.750000,0.386092,1.376607,1.377884,1.366161,1.391167,1.361609,1.362378,1.385657
13.760000,0.391184,1.371516,1.372792,1.366161,1.396259,1.369245,1.359832,1.378019
13.770000,0.383546,1.368970,1.385521,1.371253,1.391167,1.359063,1.359832,1.388204
13.780000,0.383546,1.363879,1.377884,1.368707,1.398805,1.366700,1.359832,1.375473
13.790000,0.383546,1.371516,1.380430,1.361069,1.396259,1.371791,1.370016,1.385657
13.800000,0.386092,1.376607,1.382975,1.363615,1.391167,1.364154,1.359832,1.388204
13.810000,0.391184,1.376607,1.377884,1.363615,1.391167,1.359063,1.367470,1.385657
13.820000,0.388638,1.376607,1.380430,1.361069,1.393713,1.364154,1.364924,1.388204
13.830000,0.383546,1.376607,1.375338,1.361069,1.388621,1.364154,1.362378,1.385657
13.840000,0.381000,1.371516,1.382975,1.366161,1.396259,1.364154,1.352193,1.383111
13.850000,0.383546,1.363879,1.377884,1.373799,1.401351,1.364154,1.359832,1.372927
13.860000,0.386092,1.368970,1.372792,1.361069,1.396259,1.371791,1.359832,1.383111
13.870000,0.386092,1.368970,1.372792,1.361069,1.393713,1.371791,1.359832,1.380565
13.880000,0.388638,1.376607,1.377884,1.366161,1.393713,1.364154,1.367470,1.383111
13.890000,0.381000,1.361334,1.377884,1.363615,1.398805,1.366700,1.354739,1.375473
13.900000,0.383546,1.368970,1.370246,1.361069,1.396259,1.374336,1.364924,1.383111
13.910000,0.386092,1.371516,1.377884,1.366161,1.396259,1.366700,1.364924,1.385657
13.920000,0.383546,1.368970,1.377884,1.371253,1.401351,1.359063,1.352193,1.380565
13.930000,0.391184,1.371516,1.375338,1.366161,1.396259,1.371791,1.364924,1.380565
13.940000,0.386092,1.368970,1.380430,1.371253,1.391167,1.359063,1.364924,1.380565
13.950000,0.378454,1.368970,1.377884,1.366161,1.401351,1.364154,1.354739,1.375473
13.960000,0.386092,1.368970,1.372792,1.358523,1.403897,1.371791,1.362378,1.383111
13.970000,0.391184,1.376607,1.377884,1.366161,1.388621,1.366700,1.364924,1.385657
13.980000,0.381000,1.366425,1.385521,1.368707,1.396259,1.361609,1.354739,1.383111
13.990000,0.383546,1.368970,1.377884,1.366161,1.401351,1.371791,1.362378,1.375473
14.000000,0.391184,1.376607,1.375338,1.361069,1.396259,1.364154,1.367470,1.385657
14.010000,0.388638,1.374062,1.380430,1.363615,1.396259,1.364154,1.364924,1.385657
14.020000,0.386092,1.371516,1.385521,1.371253,1.396259,1.359063,1.359832,1.383111
14.030000,0.378454,1.366425,1.377884,1.371253,1.396259,1.364154,1.354739,1.375473
14.040000,0.388638,1.376607,1.372792,1.361069,1.396259,1.364154,1.367470,1.385657
14.050000,0.378454,1.363879,1.382975,1.371253,1.398805,1.364154,1.357285,1.375473
14.060000,0.386092,1.371516,1.372792,1.366161,1.393713,1.371791,1.362378,1.375473
14.070000,0.386092,1.371516,1.377884,1.361069,1.391167,1.364154,1.367470,1.385657
14.080000,0.383546,1.368970,1.377884,1.363615,1.396259,1.359063,1.354739,1.383111
14.090000,0.391184,1.366425,1.372792,1.366161,1.396259,1.369245,1.367470,1.380565
14.100000,0.383546,1.361334,1.372792,1.371253,1.403897,1.366700,1.359832,1.375473
14.110000,0.386092,1.368970,1.377884,1.366161,1.391167,1.359063,1.359832,1.380565
14.120000,0.386092,1.368970,1.372792,1.361069,1.398805,1.371791,1.359832,1.380565
14.130000,0.378454,1.363879,1.375338,1.366161,1.401351,1.371791,1.354739,1.375473
14.140000,0.383546,1.379153,1.382975,1.366161,1.396259,1.361609,1.362378,1.385657
14.150000,0.386092,1.368970,1.372792,1.366161,1.401351,1.371791,1.359832,1.380565
14.160000,0.386092,1.376607,1.385521,1.366161,1.391167,1.366700,1.359832,1.388204
14.170000,0.386092,1.363879,1.377884,1.373799,1.401351,1.369245,1.354739,1.375473
14.180000,0.386092,1.376607,1.382975,1.358523,1.388621,1.364154,1.362378,1.385657
14.190000,0.386092,1.368970,1.377884,1.371253,1.403897,1.364154,1.354739,1.383111
14.200000,0.383546,1.368970,1.375338,1.358523,1.391167,1.366700,1.362378,1.385657
14.210000,0.383546,1.368970,1.375338,1.366161,1.403897,1.366700,1.362378,1.375473
14.220000,0.378454,1.368970,1.380430,1.368707,1.396259,1.361609,1.354739,1.383111
14.230000,0.388638,1.368970,1.377884,1.358523,1.396259,1.371791,1.367470,1.380565
14.240000,0.386092,1.368970,1.382975,1.366161,1.386075,1.361609,1.362378,1.380565
14.250000,0.378454,1.368970,1.377884,1.371253,1.403897,1.359063,1.352193,1.383111
14.260000,0.381000,1.368970,1.377884,1.368707,1.401351,1.359063,1.357285,1.380565
14.270000,0.383546,1.363879,1.370246,1.371253,1.401351,1.366700,1.362378,1.375473
14.280000,0.383546,1.376607,1.377884,1.358523,1.388621,1.364154,1.367470,1.385657
14.290000,0.378454,1.368970,1.385521,1.366161,1.396259,1.359063,1.362378,1.380565
14.300000,0.388638,1.363879,1.370246,1.366161,1.396259,1.371791,1.362378,1.372927
14.310000,0.386092,1.374062,1.382975,1.366161,1.396259,1.364154,1.359832,1.385657
14.320000,0.378454,1.371516,1.377884,1.371253,1.393713,1.364154,1.354739,1.375473
14.330000,0.388638,1.376607,1.375338,1.361069,1.396259,1.364154,1.364924,1.385657
14.340000,0.386092,1.371516,1.382975,1.366161,1.391167,1.364154,1.362378,1.380565
14.350000,0.383546,1.363879,1.372792,1.371253,1.401351,1.371791,1.354739,1.375473
14.360000,0.383546,1.366425,1.372792,1.361069,1.396259,1.371791,1.362378,1.380565
14.370000,0.383546,1.368970,1.385521,1.368707,1.396259,1.359063,1.359832,1.380565
14.380000,0.386092,1.363879,1.377884,1.363615,1.401351,1.371791,1.354739,1.375473
14.390000,0.386092,1.368970,1.385521,1.366161,1.388621,1.361609,1.359832,1.383111
14.400000,0.386092,1.363879,1.372792,1.366161,1.401351,1.369245,1.362378,1.380565
14.410000,0.391184,1.376607,1.377884,1.363615,1.391167,1.361609,1.364924,1.388204
14.420000,0.388638,1.368970,1.372792,1.358523,1.396259,1.371791,1.362378,1.388204
14.430000,0.386092,1.366425,1.377884,1.366161,1.401351,1.364154,1.354739,1.375473
14.440000,0.386092,1.379153,1.377884,1.363615,1.393713,1.366700,1.359832,1.385657
14.450000,0.378454,1.374062,1.375338,1.371253,1.401351,1.359063,1.354739,1.383111
14.460000,0.386092,1.376607,1.377884,1.358523,1.391167,1.366700,1.362378,1.388204
14.470000,0.383546,1.363879,1.372792,1.366161,1.396259,1.374336,1.359832,1.375473
14.480000,0.375908,1.371516,1.377884,1.366161,1.393713,1.361609,1.354739,1.380565
14.490000,0.383546,1.376607,1.382975,1.361069,1.388621,1.364154,1.364924,1.383111
14.500000,0.378454,1.368970,1.382975,1.368707,1.396259,1.364154,1.354739,1.372927
14.510000,0.388638,1.374062,1.375338,1.366161,1.391167,1.359063,1.367470,1.388204
14.520000,0.383546,1.363879,1.372792,1.366161,1.393713,1.366700,1.359832,1.378019
14.530000,0.378454,1.376607,1.382975,1.366161,1.396259,1.359063,1.364924,1.388204
14.540000,0.386092,1.363879,1.372792,1.368707,1.401351,1.364154,1.359832,1.375473
14.550000,0.383546,1.376607,1.382975,1.366161,1.396259,1.364154,1.359832,1.385657
14.560000,0.381000,1.363879,1.380430,1.368707,1.393713,1.364154,1.354739,1.375473
14.570000,0.383546,1.368970,1.380430,1.366161,1.388621,1.359063,1.362378,1.388204
14.580000,0.383546,1.363879,1.380430,1.366161,1.401351,1.371791,1.357285,1.375473
14.590000,0.378454,1.363879,1.377884,1.373799,1.396259,1.364154,1.354739,1.375473
14.600000,0.391184,1.376607,1.380430,1.363615,1.388621,1.366700,1.364924,1.385657
14.610000,0.383546,1.366425,1.372792,1.371253,1.401351,1.364154,1.359832,1.372927
14.620000,0.386092,1.376607,1.375338,1.366161,1.388621,1.359063,1.367470,1.385657
14.630000,0.383546,1.363879,1.380430,1.366161,1.401351,1.374336,1.364924,1.378019
14.640000,0.383546,1.374062,1.382975,1.361069,1.391167,1.366700,1.359832,1.385657
14.650000,0.386092,1.363879,1.372792,1.363615,1.401351,1.366700,1.359832,1.375473
14.660000,0.378454,1.376607,1.385521,1.366161,1.396259,1.359063,1.362378,1.380565
14.670000,0.388638,1.374062,1.377884,1.366161,1.398805,1.366700,1.367470,1.385657
14.680000,0.375908,1.366425,1.377884,1.366161,1.401351,1.364154,1.352193,1.372927
14.690000,0.378454,1.368970,1.382975,1.368707,1.396259,1.364154,1.359832,1.375473
14.700000,0.388638,1.376607,1.377884,1.366161,1.388621,1.366700,1.359832,1.385657
14.710000,0.386092,1.363879,1.375338,1.366161,1.401351,1.366700,1.362378,1.375473
14.720000,0.378454,1.368970,1.382975,1.371253,1.393713,1.364154,1.354739,1.380565
14.730000,0.386092,1.376607,1.385521,1.358523,1.388621,1.359063,1.364924,1.388204
14.740000,0.388638,1.363879,1.372792,1.366161,1.396259,1.364154,1.359832,1.375473
14.750000,0.378454,1.371516,1.380430,1.371253,1.393713,1.361609,1.354739,1.383111
14.760000,0.381000,1.376607,1.385521,1.363615,1.388621,1.361609,1.362378,1.380565
14.770000,0.378454,1.363879,1.377884,1.366161,1.396259,1.364154,1.359832,1.375473
14.780000,0.391184,1.371516,1.380430,1.361069,1.388621,1.364154,1.367470,1.388204
14.790000,0.381000,1.371516,1.377884,1.371253,1.401351,1.364154,1.354739,1.383111
14.800000,0.391184,1.368970,1.382975,1.361069,1.391167,1.364154,1.367470,1.380565
14.810000,0.381000,1.371516,1.375338,1.371253,1.401351,1.361609,1.354739,1.383111
14.820000,0.388638,1.363879,1.375338,1.366161,1.396259,1.371791,1.362378,1.375473
14.830000,0.375908,1.371516,1.377884,1.373799,1.396259,1.359063,1.354739,1.383111
14.840000,0.375908,1.374062,1.385521,1.366161,1.388621,1.359063,1.359832,1.380565
14.850000,0.386092,1.363879,1.377884,1.366161,1.403897,1.364154,1.362378,1.375473
